Data,4,accelerometer_data,timestamp,"1071662976",s,calibrated_accel_x,"743.6795|757.2929|767.98914|774.79584|767.98914|756.32056|751.4586|758.2653|755.34814|748.5415|745.6243|750.48627|743.6795|756.32056|785.49207|799.10547|800.0779|830.2218|829.2494|829.2494|832.1665|860.36566|849.66943|829.2494|855.5037",g,calibrated_accel_y,"783.89996|794.64636|815.1622|848.3783|826.8855|800.508|751.6608|748.73|713.56|708.6753|691.0903|680.34393|601.2114|573.857|628.56586|632.47363|613.9117|601.2114|613.9117|605.1192|582.6495|568.9723|550.41034|540.64087|591.442",g,calibrated_accel_z,"114.6222|141.11876|196.0746|207.85086|200.98138|211.77628|220.60846|217.6644|207.85086|217.6644|214.72034|196.0746|223.55252|218.64575|203.92543|253.9745|267.71347|305.9863|309.9117|336.40826|364.86752|384.49463|393.3268|395.28952|365.8489",g,timestamp_ms,"98",ms,sample_time_offset,"0|9|18|28|37|47|66|75|85|94|104|113|123|132|142|151|161|170|179|189|198|208|217|227|246",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"29|1|4|0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1071656473",s,distance,"0.0",m,enhanced_altitude,"-197.8",m,heart_rate,"143",bpm,unknown,"36",,unknown,"143",,unknown,"19",,jump_rate,"116",jpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662976",s,calibrated_accel_x,"862.3104|852.58655|831.19415|842.86273|858.4209|918.70874|931.3497|977.0518|1010.11285|1063.5941|1111.2408|1195.8384|1233.7614|1208.4792|1213.3412|1344.613|1420.4591|1453.5201|1401.9839|1292.1044|1169.5839|1069.4283|1024.6987|987.74805|942.0459",g,calibrated_accel_y,"588.51117|549.4334|528.91754|522.0789|501.56314|475.18564|438.06177|428.29233|400.9379|390.1915|387.26068|403.8687|393.12234|337.43652|273.93515|259.28098|203.59517|140.09381|128.37048|137.16298|138.13992|119.57798|71.70772|38.491623|16.021908",g,calibrated_accel_z,"369.77432|375.66245|344.2591|348.18454|322.6693|293.2287|260.844|212.75761|167.61533|109.71542|38.076565|-4.1216702|-22.7674|-21.786047|40.039272|36.113853|74.38667|183.31699|179.39157|203.92543|186.26106|185.2797|160.74585|131.30522|102.84595",g,timestamp_ms,"353",ms,sample_time_offset,"0|9|18|28|37|47|59|66|75|85|95|104|114|123|133|142|152|170|179|189|198|208|217|228|237",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662976",s,calibrated_accel_x,"902.17816|901.20575|900.23346|878.841|873.00665|859.3933|853.55896|850.64185|872.03424|844.8075|837.02844|792.2987|809.8017|812.7188|840.918|854.5314|880.78577|863.2828|877.8686|914.81915|954.68695|996.4995|979.969|979.969|976.0794",g,calibrated_accel_y,"29.699125|38.491623|41.42245|23.83746|32.629955|60.961334|96.131325|83.43105|93.20049|97.10827|95.15438|99.06216|124.4627|128.37048|138.13992|157.6788|154.74797|155.72491|177.2177|197.7335|217.2724|196.75658|214.34157|211.41074|209.45685",g,calibrated_accel_z,"104.80865|89.10699|96.95782|89.10699|82.2375|96.95782|39.05792|68.49854|86.162926|76.34938|105.79001|116.58491|131.30522|130.32387|145.04417|165.65262|162.70856|170.55939|186.26106|204.90678|204.90678|215.70169|214.72034|211.77628|190.18648",g,timestamp_ms,"599",ms,sample_time_offset,"0|10|19|29|38|48|57|67|76|86|104|114|123|133|142|152|161|171|180|190|199|209|218|228|237",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662976",s,calibrated_accel_x,"972.1898|991.6375|929.40497|930.3774|923.5706|920.6535|884.6753|874.9514|869.1171|851.6142|864.2552|849.66943|847.7247|838.9732|846.75226|842.86273|889.53723|902.17816|914.81915|908.9849|927.4602|949.8251|1000.3891|1018.8644|1015.9472",g,calibrated_accel_y,"221.18018|224.11101|211.41074|205.54906|214.34157|199.68741|184.05629|175.2638|182.10242|163.54047|179.17157|182.10242|162.56352|138.13992|122.50882|70.730774|65.846054|75.61549|84.40799|96.131325|97.10827|111.76243|108.8316|122.50882|125.439644",g,calibrated_accel_z,"185.2797|138.1747|113.64085|86.162926|76.34938|64.57313|50.834167|46.908752|42.983334|54.759586|44.946045|47.890106|35.1325|1.7664557|2.74781|-5.103024|-21.786047|-8.047087|-10.99115|-8.047087|5.691873|-3.1403155|17.468124|37.095207|45.9274",g,timestamp_ms,"845",ms,sample_time_offset,"0|10|29|38|48|57|67|76|86|95|105|114|124|133|143|152|161|171|180|190|208|218|228|237|247",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662977",s,calibrated_accel_x,"1023.7263|1043.1741|1039.2844|1025.671|1010.11285|996.4995|996.4995|980.9413|1006.2233|1017.892|1024.6987|1040.2568|1033.4501|1050.953|1053.8702|992.6099|968.30035|960.5213|979.969|1002.33386|994.5547|1023.7263|1013.03|1023.7263|1091.7932",g,calibrated_accel_y,"124.4627|123.485756|144.00159|144.00159|152.79408|133.2552|140.09381|154.74797|176.24074|166.4713|172.33296|188.94101|163.54047|186.98714|201.6413|213.36461|234.85738|237.78821|251.46544|249.51155|218.24933|240.71906|227.04184|200.66434|177.2177",g,calibrated_accel_z,"54.759586|65.55448|73.40532|59.66636|74.38667|78.31209|62.610416|77.330734|79.29344|76.34938|94.013756|102.84595|113.64085|135.23064|133.26793|131.30522|135.23064|120.51032|110.69678|94.013756|88.12563|95.97646|105.79001|145.04417|154.85773",g,timestamp_ms,"101",ms,sample_time_offset,"0|10|19|29|38|48|57|67|76|85|95|104|114|133|142|152|161|171|180|190|199|209|218|227|237",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"44|224|31|8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1071656474",s,distance,"0.0",m,enhanced_altitude,"-197.60000000000002",m,heart_rate,"143",bpm,unknown,"36",,unknown,"143",,unknown,"19",,jump_rate,"116",jpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662977",s,calibrated_accel_x,"1112.2133|1148.1914|1179.3079|1195.8384|1171.5287|1123.882|1038.3121|1004.2787|972.1898|1001.3615|993.58234|967.32794|948.85266|919.68115|901.20575|895.3715|870.08954|909.9573|952.7422|954.68695|992.6099|1025.671|1004.2787|1024.6987|1069.4283",g,calibrated_accel_y,"182.10242|192.84879|206.52602|192.84879|193.82573|183.07935|192.84879|159.63269|131.30132|127.39353|123.485756|102.96993|103.94688|96.131325|62.915222|66.823|56.076614|47.28412|90.26966|90.26966|101.016045|150.8402|145.95547|167.44824|202.61823",g,calibrated_accel_z,"185.2797|212.75761|220.60846|221.58981|191.16783|152.89502|102.84595|74.38667|63.591778|27.281666|-10.009795|-38.46907|-49.263966|-81.64866|-65.94699|-89.49949|-96.368965|-89.49949|-101.27574|-128.75366|-127.7723|-118.940125|-137.58585|-136.6045|-97.35033",g,timestamp_ms,"349",ms,sample_time_offset,"0|8|17|27|36|47|65|74|84|94|103|112|121|131|140|150|159|169|178|188|197|207|216|226|245",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662977",s,calibrated_accel_x,"1064.5665|1075.2627|1067.4835|1088.876|1073.3179|1042.2017|1028.5881|1059.7046|1014.97485|1019.8368|1000.3891|1011.08527|1014.97485|1011.08527|1033.4501|1035.3949|1035.3949|1012.0577|1007.19574|1018.8644|1011.08527|1026.6434|1040.2568|1057.7598|1053.8702",g,calibrated_accel_y,"200.66434|212.38766|223.13405|222.15712|199.68741|171.35602|139.11687|101.99299|71.70772|58.030506|70.730774|90.26966|105.900764|94.17743|123.485756|103.94688|118.601036|97.10827|82.45411|94.17743|112.73938|128.37048|162.56352|160.60963|189.91795",g,calibrated_accel_z,"-115.0147|-137.58585|-153.28752|-214.13148|-253.38567|-290.67712|-331.894|-352.50244|-403.53287|-412.36505|-401.57013|-413.3464|-380.96173|-364.2787|-392.73795|-389.7939|-430.02942|-475.17172|-467.3209|-446.71243|-426.104|-402.5515|-382.9244|-357.4092|-356.42786",g,timestamp_ms,"603",ms,sample_time_offset,"0|10|21|28|38|47|57|66|76|85|95|104|114|123|133|142|152|171|180|189|199|208|218|227|237",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662977",s,calibrated_accel_x,"1044.1464|1030.533|1019.8368|1039.2844|1007.19574|982.88605|979.969|956.6317|956.6317|940.1012|923.5706|906.06775|893.4267|883.7029|882.73047|879.81335|918.70874|943.0183|954.68695|973.16223|974.13464|981.9137|965.3832|955.6593|960.5213",g,calibrated_accel_y,"172.33296|137.16298|127.39353|147.90936|141.07076|138.13992|135.20908|123.485756|135.20908|161.58658|160.60963|156.70186|161.58658|182.10242|196.75658|203.59517|184.05629|168.42519|132.27826|110.785484|119.57798|102.96993|123.485756|105.900764|139.11687",g,calibrated_accel_z,"-370.1668|-357.4092|-349.55838|-325.0245|-317.17368|-297.5466|-301.47202|-268.106|-250.44157|-191.56035|-170.9519|-166.04514|-130.71637|-97.35033|-74.779175|-36.506363|-33.562298|-27.674171|-7.065733|-25.711464|-7.065733|-26.69282|-20.804691|-28.655527|-55.152092",g,timestamp_ms,"849",ms,sample_time_offset,"0|10|19|29|38|47|57|67|76|95|104|114|123|133|142|152|161|171|180|190|199|209|218|227|237",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662978",s,calibrated_accel_x,"952.7422|941.07355|928.43256|922.59827|911.90204|907.0401|910.9297|896.3439|907.0401|915.79156|924.543|961.4936|966.3556|969.2727|943.0183|940.1012|938.15643|928.43256|946.9079|964.41077|976.0794|976.0794|979.969|988.7204|979.969",g,calibrated_accel_y,"165.49435|157.6788|179.17157|147.90936|139.11687|118.601036|113.71632|118.601036|79.52327|85.38494|105.900764|118.601036|113.71632|100.0391|114.69326|144.97852|144.97852|162.56352|188.94101|181.12546|189.91795|199.68741|210.43378|205.54906|187.96407",g,calibrated_accel_z,"-73.79782|-92.44356|-136.6045|-149.3621|-161.13835|-175.85866|-170.9519|-178.80273|-184.69086|-205.2993|-211.18742|-203.33658|-206.28065|-209.22472|-227.87045|-237.68398|-256.3297|-258.29245|-274.97546|-281.8449|-312.2669|-305.39743|-310.3042|-302.45337|-315.21097",g,timestamp_ms,"95",ms,sample_time_offset,"0|10|29|38|48|57|67|76|86|95|105|114|124|133|142|152|161|171|180|191|209|218|228|237|247",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"152|1|0|16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1071656475",s,distance,"0.0",m,enhanced_altitude,"-197.60000000000002",m,heart_rate,"144",bpm,unknown,"42",,unknown,"144",,unknown,"19",,jump_rate,"116",jpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662978",s,calibrated_accel_x,"980.9413|978.9966|966.3556|968.30035|987.74805|981.9137|971.21747|975.107|964.41077|942.0459|978.0242|970.2451|962.466|966.3556|978.9966|971.21747|949.8251|963.4384|956.6317|972.1898|968.30035|963.4384|973.16223|959.5489|977.0518",g,calibrated_accel_y,"210.43378|195.77962|194.80269|211.41074|226.0649|232.90349|228.01877|232.90349|234.85738|230.94962|248.5346|228.01877|223.13405|209.45685|208.47989|224.11101|223.13405|230.94962|234.85738|262.21182|268.0735|266.1196|273.93515|275.88904|285.65848",g,calibrated_accel_z,"-335.81943|-350.5397|-345.63297|-358.39056|-346.6143|-336.80075|-345.63297|-344.6516|-340.7262|-351.5211|-390.77527|-359.37192|-358.39056|-377.03632|-354.46515|-362.31598|-349.55838|-349.55838|-332.87534|-327.96857|-311.28555|-304.41608|-294.60254|-280.8636|-273.01273",g,timestamp_ms,"350",ms,sample_time_offset,"0|10|19|30|38|48|57|67|76|86|96|105|115|134|142|152|161|171|180|190|199|209|219|228|238",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662978",s,calibrated_accel_x,"980.9413|974.13464|969.2727|973.16223|976.0794|947.88025|942.0459|947.88025|943.9907|941.07355|960.5213|965.3832|961.4936|960.5213|955.6593|945.9355|958.5765|939.12885|926.4878|933.2945|908.0125|917.7363|904.1229|884.6753|870.08954",g,calibrated_accel_y,"289.56625|276.866|290.5432|287.61237|299.3357|294.45096|296.40488|302.26654|294.45096|290.5432|294.45096|304.2204|285.65848|300.31265|290.5432|286.63544|291.52014|300.31265|299.3357|283.7046|288.58932|299.3357|281.7507|289.56625|293.47406",g,calibrated_accel_z,"-253.38567|-256.3297|-251.42294|-229.83316|-228.85179|-220.0196|-218.0569|-212.16876|-209.22472|-208.24336|-205.2993|-218.0569|-206.28065|-201.37387|-202.35524|-192.54169|-201.37387|-186.65356|-190.57898|-188.61627|-189.59763|-193.52306|-193.52306|-186.65356|-187.63492",g,timestamp_ms,"597",ms,sample_time_offset,"0|10|19|29|38|48|67|76|85|95|104|114|123|133|142|152|161|171|180|190|199|209|218|237|246",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,accelerometer_data,timestamp,"1071662978",s,calibrated_accel_x,"864.2552|865.2276|864.2552|868.1448|876.8962|875.9238|878.841|887.5924|912.8744|922.59827|931.3497|935.23926|934.26685|941.07355|942.0459|945.9355|984.8309|1001.3615|1018.8644|1049.0083|1068.4559|1060.6769|1042.2017|1017.892|995.5271",g,calibrated_accel_y,"285.65848|278.81985|305.19736|308.1282|310.0821|318.87457|316.9207|315.94376|326.69012|336.45956|341.3443|338.41348|342.32126|335.48264|347.20596|330.5979|326.69012|328.644|334.50568|344.27512|350.13678|352.0907|350.13678|323.75928|344.27512",g,calibrated_accel_z,"-168.00784|-165.06377|-170.9519|-188.61627|-189.59763|-208.24336|-202.35524|-197.44846|-200.39253|-207.26201|-209.22472|-227.87045|-221.00098|-232.7772|-231.79587|-237.68398|-232.7772|-233.75858|-230.8145|-248.47888|-231.79587|-229.83316|-239.64668|-238.66534|-228.85179",g,timestamp_ms,"854",ms,sample_time_offset,"0|8|19|27|37|46|56|65|75|84|94|103|112|122|131|141|160|169|179|188|198|207|217|226|236",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
